time,Dublin_t2m_degC,Galway_t2m_degC,Cork_t2m_degC
2024-03-16 09:00:00,7.5760803,8.347565,9.454987
2024-03-16 10:00:00,7.898834,9.392975,10.248444
2024-03-16 11:00:00,8.491364,10.585114,10.561676
2024-03-16 12:00:00,8.664703,11.246735,10.580719
2024-03-16 13:00:00,9.3284,11.455353,10.933868
2024-03-16 14:00:00,10.125885,11.871979,11.3055725
2024-03-16 15:00:00,10.163971,12.253815,11.626862
2024-03-16 16:00:00,10.1996155,12.75235,11.873444
2024-03-16 17:00:00,10.472565,13.033112,11.851471
2024-03-16 18:00:00,10.57901,13.04776,11.987213
2024-03-16 19:00:00,10.43985,12.623444,11.812897
2024-03-16 20:00:00,10.507477,12.394196,11.718414
2024-03-16 21:00:00,10.362946,11.860992,11.114899
2024-03-16 22:00:00,10.241852,11.474274,10.732086
2024-03-16 23:00:00,10.193024,11.064117,10.456696
2024-03-17 00:00:00,10.120514,10.466217,10.12442
2024-03-17 01:00:00,9.889557,10.364166,9.862213
2024-03-17 02:00:00,9.632477,9.644196,9.495758
2024-03-17 03:00:00,9.519196,9.66568,9.396149
2024-03-17 04:00:00,9.347809,9.101715,9.134918
2024-03-17 05:00:00,9.34317,8.753326,9.214264
2024-03-17 06:00:00,9.410553,8.717194,9.500397
2024-03-17 07:00:00,9.63858,9.226471,9.478424
2024-03-17 08:00:00,10.120026,9.444244,10.000885
2024-03-17 09:00:00,10.874786,9.900177,10.730255
2024-03-17 10:00:00,11.516266,9.764313,10.514313
2024-03-17 11:00:00,11.913727,10.019196,11.530914
2024-03-17 12:00:00,12.505768,11.376862,12.341705
2024-03-17 13:00:00,12.815582,12.387848,12.639801
2024-03-17 14:00:00,12.174957,12.930817,12.854645
2024-03-17 15:00:00,11.962311,12.591217,12.382233
2024-03-17 16:00:00,12.1586,12.601959,12.301178
2024-03-17 17:00:00,11.929352,12.484039,11.823883
2024-03-17 18:00:00,11.093658,11.51944,10.718658
2024-03-17 19:00:00,10.156036,10.687286,9.7361145
2024-03-17 20:00:00,9.626007,10.235382,9.737335
2024-03-17 21:00:00,9.216339,9.493683,9.6440735
2024-03-17 22:00:00,8.653107,9.848419,9.412872
2024-03-17 23:00:00,8.502472,9.541534,9.367706
2024-03-18 00:00:00,8.2308655,8.900787,8.711334
2024-03-18 01:00:00,8.085724,8.359161,8.171661
2024-03-18 02:00:00,8.47171,7.9150696,7.280304
2024-03-18 03:00:00,8.669342,7.5814514,6.808014
2024-03-18 04:00:00,8.308258,7.3336487,6.403961
2024-03-18 05:00:00,7.6004944,7.1766663,6.6063538
2024-03-18 06:00:00,7.3190002,7.8209534,7.7330627
2024-03-18 07:00:00,6.8905334,7.7010803,8.130768
2024-03-18 08:00:00,7.797394,8.512238,9.000519
2024-03-18 09:00:00,9.130768,8.933502,9.67569
2024-03-18 10:00:00,10.397614,9.317535,10.376129
2024-03-18 11:00:00,10.842194,10.322662,10.945709
2024-03-18 12:00:00,11.098297,10.76236,11.063141
2024-03-18 13:00:00,11.222565,10.828033,11.197174
2024-03-18 14:00:00,11.04776,11.139557,11.268463
2024-03-18 15:00:00,11.21402,11.262848,10.844879
2024-03-18 16:00:00,11.111481,11.560699,10.716949
2024-03-18 17:00:00,10.818634,11.8909,10.883087
2024-03-18 18:00:00,10.572296,11.7344055,11.060577
2024-03-18 19:00:00,10.592316,11.826691,11.125519
2024-03-18 20:00:00,10.845734,11.925812,11.2969055
2024-03-18 21:00:00,10.880646,11.534943,11.171661
2024-03-18 22:00:00,11.002716,10.49295,11.09256
2024-03-18 23:00:00,11.176666,9.942291,10.647369
2024-03-19 00:00:00,11.110626,9.315704,9.88797
2024-03-19 01:00:00,10.717804,8.745148,9.032257
2024-03-19 02:00:00,10.013702,8.384796,8.611359
2024-03-19 03:00:00,9.4339905,8.600006,8.367584
2024-03-19 04:00:00,8.788971,8.490143,7.990143
2024-03-19 05:00:00,8.247955,8.095612,7.6756897
2024-03-19 06:00:00,7.948883,7.962555,7.38443
2024-03-19 07:00:00,7.946808,7.577667,7.105011
2024-03-19 08:00:00,8.611603,8.5784,8.224884
2024-03-19 09:00:00,9.696686,9.694733,9.899811
2024-03-19 10:00:00,10.351227,10.523102,10.755524
2024-03-19 11:00:00,11.078033,11.533112,11.70694
2024-03-19 12:00:00,11.7152405,11.68985,11.738678
2024-03-19 13:00:00,12.069489,11.909332,11.878082
2024-03-19 14:00:00,12.040436,12.114655,11.743561
2024-03-19 15:00:00,12.241852,12.04068,11.515289
2024-03-19 16:00:00,12.204498,11.981842,11.085358
2024-03-19 17:00:00,11.844635,11.772369,10.514557
2024-03-19 18:00:00,11.070465,10.906403,9.974762
2024-03-19 19:00:00,9.947418,9.570465,9.541168
2024-03-19 20:00:00,9.623688,8.848297,9.018219
2024-03-19 21:00:00,9.332916,8.385651,8.692291
2024-03-19 22:00:00,8.62735,8.1214905,8.25235
2024-03-19 23:00:00,8.323639,7.7533264,8.071686
2024-03-20 00:00:00,8.112946,7.466461,7.855133
2024-03-20 01:00:00,7.7391663,7.0399475,7.909088
2024-03-20 02:00:00,7.5221252,6.7272034,7.6315002
2024-03-20 03:00:00,7.3839417,6.6319885,7.7530823
2024-03-20 04:00:00,7.1930237,6.429352,7.6402893
2024-03-20 05:00:00,7.2687073,6.2374573,7.715973
2024-03-20 06:00:00,7.4012756,6.3954163,7.733307
2024-03-20 07:00:00,7.320221,6.1874084,7.496002
2024-03-20 08:00:00,7.2377014,5.993561,7.231842
2024-03-20 09:00:00,7.1549377,7.3736877,7.486969
2024-03-20 10:00:00,7.759186,8.815826,8.122467
2024-03-20 11:00:00,8.087555,9.859039,9.394196
2024-03-20 12:00:00,8.789703,10.504547,9.647125
2024-03-20 13:00:00,9.218414,11.183258,10.685211
2024-03-20 14:00:00,9.280914,11.669586,11.548492
2024-03-20 15:00:00,9.666168,11.863434,11.783356
2024-03-20 16:00:00,9.8229065,11.858063,11.860016
2024-03-20 17:00:00,9.877594,11.623688,11.406891
2024-03-20 18:00:00,9.070465,10.009918,9.832184
2024-03-20 19:00:00,7.7120667,8.171051,7.8663635
2024-03-20 20:00:00,6.6236877,6.8815002,8.922516
2024-03-20 21:00:00,5.1888733,5.7884827,7.649811
2024-03-20 22:00:00,5.0848694,5.221588,5.483307
2024-03-20 23:00:00,5.42984,5.0899963,5.80484
2024-03-21 00:00:00,5.599518,5.5350647,5.6893616
2024-03-21 01:00:00,5.7982483,6.278717,6.3158264
2024-03-21 02:00:00,6.266144,6.83255,6.6645813
2024-03-21 03:00:00,6.567169,7.2781067,6.752716
2024-03-21 04:00:00,6.6529846,7.4830627,6.7877502
2024-03-21 05:00:00,7.0489807,7.896637,7.2638245
2024-03-21 06:00:00,7.4049377,8.395172,7.6627502
2024-03-21 07:00:00,7.582428,8.807037,7.6996155
2024-03-21 08:00:00,8.049103,9.433868,8.433868
2024-03-21 09:00:00,8.480255,9.966583,9.240021
2024-03-21 10:00:00,8.283844,10.897125,10.748688
2024-03-21 11:00:00,8.857086,11.105133,11.878571
2024-03-21 12:00:00,10.277008,11.485992,11.991852
2024-03-21 13:00:00,11.833893,11.390533,12.093658
2024-03-21 14:00:00,12.999786,11.450958,11.978302
2024-03-21 15:00:00,13.025299,11.439362,12.097565
2024-03-21 16:00:00,12.712433,11.093292,11.921417
2024-03-21 17:00:00,12.337189,10.944611,11.70047
2024-03-21 18:00:00,12.148956,10.719269,11.518097
2024-03-21 19:00:00,11.850616,10.167023,11.260773
2024-03-21 20:00:00,11.348907,9.511017,10.999298
2024-03-21 21:00:00,10.961212,8.955353,10.646759
2024-03-21 22:00:00,10.277374,8.56839,10.476593
2024-03-21 23:00:00,9.549347,7.975128,9.875519
2024-03-22 00:00:00,9.035797,7.7721252,9.582672
2024-03-22 01:00:00,8.364166,7.5106506,9.084869
2024-03-22 02:00:00,7.5260315,7.395172,8.469391
2024-03-22 03:00:00,6.9596252,7.1022034,7.549469
2024-03-22 04:00:00,6.604645,6.5030823,6.823395
2024-03-22 05:00:00,6.098297,5.7330627,6.5865784
2024-03-22 06:00:00,5.9405823,5.2901917,6.1124573
2024-03-22 07:00:00,5.748932,5.1610413,5.6473694
2024-03-22 08:00:00,6.403961,6.3297424,6.5797424
2024-03-22 09:00:00,7.4684143,8.273102,8.089508
2024-03-22 10:00:00,8.212189,8.26297,8.764923
2024-03-22 11:00:00,8.884796,8.646515,9.494171
2024-03-22 12:00:00,9.077057,8.745026,9.7118225
2024-03-22 13:00:00,9.527618,9.3284,10.029572
2024-03-22 14:00:00,9.687164,8.952789,9.409821
2024-03-22 15:00:00,9.352081,8.129425,9.109894
2024-03-22 16:00:00,8.654694,7.7621155,8.562897
2024-03-22 17:00:00,7.6998596,7.0397034,7.2916565
2024-03-22 18:00:00,6.9830627,6.7623596,7.1490784
2024-03-22 19:00:00,5.751129,5.7394104,5.858551
2024-03-22 20:00:00,5.37442,5.3666077,5.431061
2024-03-22 21:00:00,4.7862854,4.71402,4.7120667
2024-03-22 22:00:00,4.498932,4.6922913,4.2469788
2024-03-22 23:00:00,4.400543,4.36734,4.021637
2024-03-23 00:00:00,4.417877,4.7518616,4.228424
2024-03-23 01:00:00,4.3485413,4.5419006,4.20401
2024-03-23 02:00:00,4.1217346,4.3385315,4.141266
2024-03-23 03:00:00,4.162018,4.427643,4.5506897
2024-03-23 04:00:00,4.045807,4.563385,4.670807
2024-03-23 05:00:00,4.094879,4.4601135,4.6456604
2024-03-23 06:00:00,4.294586,4.9254456,5.4234924
2024-03-23 07:00:00,4.261383,4.700836,5.357086
2024-03-23 08:00:00,4.483795,5.1009827,5.792389
2024-03-23 09:00:00,4.939728,5.9533997,6.0588684
2024-03-23 10:00:00,5.703644,6.750519,6.314972
2024-03-23 11:00:00,6.696808,7.8022766,7.341339
2024-03-23 12:00:00,7.1229553,8.654205,8.673737
2024-03-23 13:00:00,7.928131,8.920319,8.740631
2024-03-23 14:00:00,8.5104065,8.944,7.9322815
2024-03-23 15:00:00,8.915436,9.018951,8.266998
2024-03-23 16:00:00,9.134918,8.890778,8.078278
2024-03-23 17:00:00,8.531525,8.326447,7.7131653
2024-03-23 18:00:00,7.614044,7.877716,7.3191223
2024-03-23 19:00:00,6.844391,7.0065002,6.379547
2024-03-23 20:00:00,6.5782776,6.838043,6.0157776
2024-03-23 21:00:00,6.4183655,6.225006,5.301178
2024-03-23 22:00:00,6.1703186,5.93985,5.0765686
2024-03-23 23:00:00,6.149933,5.812042,4.9858704
2024-03-24 00:00:00,5.8033752,5.627594,4.750641
2024-03-24 01:00:00,5.5643616,5.3299866,4.275299
2024-03-24 02:00:00,5.5279846,5.547516,4.236969
2024-03-24 03:00:00,5.3110657,5.3638,4.2641907
2024-03-24 04:00:00,5.152252,5.353424,4.509674
2024-03-24 05:00:00,5.0533752,5.723297,5.0533752
2024-03-24 06:00:00,4.9996643,5.855133,5.3941956
2024-03-24 07:00:00,5.1422424,6.027008,5.433258
2024-03-24 08:00:00,5.6419983,6.325592,5.667389
2024-03-24 09:00:00,6.5915833,6.8415833,6.257599
2024-03-24 10:00:00,7.8769836,7.2324524,6.5762024
2024-03-24 11:00:00,8.531525,7.283478,6.758087
2024-03-24 12:00:00,9.175934,7.2501526,6.8106995
2024-03-24 13:00:00,9.596466,7.233185,7.2292786
2024-03-24 14:00:00,9.912628,7.221222,7.799347
2024-03-24 15:00:00,9.941803,7.193756,8.898834
2024-03-24 16:00:00,9.380157,7.093048,9.48172
2024-03-24 17:00:00,8.374054,6.965851,9.426788
2024-03-24 18:00:00,7.9162903,7.2639465,9.621368
2024-03-24 19:00:00,7.4254456,7.403961,9.485992
2024-03-24 20:00:00,6.6703186,7.4847717,9.023834
2024-03-24 21:00:00,6.698883,7.980133,8.882477
2024-03-24 22:00:00,6.9169006,8.373932,8.702057
2024-03-24 23:00:00,7.323639,8.671295,8.579498
2024-03-25 00:00:00,7.573639,8.145905,8.386139
2024-03-25 01:00:00,8.084625,8.2604065,8.332672
2024-03-25 02:00:00,8.534088,8.362213,8.504791
2024-03-25 03:00:00,8.566803,8.098053,8.328522
2024-03-25 04:00:00,8.29483,7.458893,7.7635803
2024-03-25 05:00:00,8.14151,7.0575256,7.264557
2024-03-25 06:00:00,7.93692,6.5326233,6.558014
2024-03-25 07:00:00,7.971588,6.4032288,6.157135
2024-03-25 08:00:00,8.440094,6.625641,6.1842346
2024-03-25 09:00:00,9.006378,7.1177063,6.7739563
2024-03-25 10:00:00,9.240143,6.913971,5.913971
2024-03-25 11:00:00,9.143463,7.1024475,6.0106506
2024-03-25 12:00:00,9.046783,7.494049,5.568268
2024-03-25 13:00:00,9.521393,8.091705,5.746002
2024-03-25 14:00:00,8.985748,8.645905,6.183014
2024-03-25 15:00:00,9.538971,8.42569,6.6385803
2024-03-25 16:00:00,9.038483,8.315826,7.59317
2024-03-25 17:00:00,8.629059,7.963043,7.291168
2024-03-25 18:00:00,8.30777,7.874176,7.028473
2024-03-25 19:00:00,8.035797,7.453766,6.143219
2024-03-25 20:00:00,7.8402405,6.756256,5.5609436
2024-03-25 21:00:00,7.5907288,5.674713,4.8973694
2024-03-25 22:00:00,7.386139,4.9740295,4.2669983
2024-03-25 23:00:00,7.351227,4.4078674,4.0641174
2024-03-26 00:00:00,7.3053284,5.752594,4.297516
2024-03-26 01:00:00,7.0470276,6.195465,4.244293
2024-03-26 02:00:00,7.0089417,6.702301,4.21402
2024-03-26 03:00:00,7.042145,6.907379,4.6163635
2024-03-26 04:00:00,7.0243225,6.9169006,4.7391663
2024-03-26 05:00:00,6.931061,6.9271545,5.276764
2024-03-26 06:00:00,6.9042053,6.7538147,5.8417053
2024-03-26 07:00:00,6.7955627,6.2799377,5.8834534
2024-03-26 08:00:00,6.780182,5.9501038,6.049713
2024-03-26 09:00:00,6.940338,5.9637756,6.4598694
2024-03-26 10:00:00,7.2723694,5.534088,6.4969788
2024-03-26 11:00:00,7.396637,5.5626526,7.213043
2024-03-26 12:00:00,7.7220764,6.120514,7.7513733
2024-03-26 13:00:00,7.868561,6.308014,8.229889
2024-03-26 14:00:00,8.041901,6.1336975,8.592682
2024-03-26 15:00:00,8.147614,6.4405823,8.950348
2024-03-26 16:00:00,8.604645,7.0499573,8.23941
2024-03-26 17:00:00,8.318512,6.754059,7.6427307
2024-03-26 18:00:00,7.7308655,6.773834,7.236725
2024-03-26 19:00:00,7.277008,6.6266174,6.116852
2024-03-26 20:00:00,6.900299,6.3749084,5.8768616
2024-03-26 21:00:00,6.9200745,5.416168,5.55484
2024-03-26 22:00:00,6.747711,5.308258,5.2555237
2024-03-26 23:00:00,6.574127,5.5819397,5.3944397
2024-03-27 00:00:00,6.353668,5.756012,5.207184
2024-03-27 01:00:00,6.2052307,5.6700745,5.476715
2024-03-27 02:00:00,5.827057,5.0243225,5.719635
2024-03-27 03:00:00,5.6754456,4.6266174,5.3766174
2024-03-27 04:00:00,5.669342,4.6888733,4.7884827
2024-03-27 05:00:00,6.0951233,5.325592,4.575592
2024-03-27 06:00:00,6.1507874,5.4984436,3.7152405
2024-03-27 07:00:00,6.403473,5.3058167,2.9562073
2024-03-27 08:00:00,6.623932,5.498932,3.3368225
2024-03-27 09:00:00,6.3209534,5.096344,3.705719
2024-03-27 10:00:00,5.6617737,5.122711,4.8336487
2024-03-27 11:00:00,6.27359,5.8458557,4.9396057
2024-03-27 12:00:00,6.809967,6.903717,4.433014
2024-03-27 13:00:00,6.7394104,7.9308167,5.4913635
2024-03-27 14:00:00,6.5606995,7.0802307,5.4806213
2024-03-27 15:00:00,6.393219,6.7779846,5.518219
2024-03-27 16:00:00,6.1979065,6.5455627,4.9752502
2024-03-27 17:00:00,5.761139,6.2396545,5.37442
2024-03-27 18:00:00,5.4222717,5.8890686,4.287506
2024-03-27 19:00:00,4.633209,5.2211,3.6820374
2024-03-27 20:00:00,4.3370667,4.5362854,3.577301
2024-03-27 21:00:00,3.950592,3.6478577,2.5482483
2024-03-27 22:00:00,3.2225647,3.134674,2.900299
2024-03-27 23:00:00,3.2840881,2.5438538,2.6942444
2024-03-28 00:00:00,3.6166077,1.6752014,1.9291077
2024-03-28 01:00:00,3.7106018,1.370758,1.8785706
2024-03-28 02:00:00,3.7235413,1.2079163,2.1590881
2024-03-28 03:00:00,3.5472717,0.7250061,1.6527405
2024-03-28 04:00:00,3.2586975,0.313385,1.6395569
2024-03-28 05:00:00,2.9962463,0.18960571,1.8439026
2024-03-28 06:00:00,3.2706604,0.4347229,2.3917542
2024-03-28 07:00:00,3.436432,0.42471313,2.5516663
2024-03-28 08:00:00,4.316559,1.8751526,3.27359
2024-03-28 09:00:00,5.445465,3.7442932,4.5782776
2024-03-28 10:00:00,6.134552,5.6872864,5.9822083
2024-03-28 11:00:00,6.7931213,7.1075745,7.0431213
2024-03-28 12:00:00,7.1229553,8.208893,8.208893
2024-03-28 13:00:00,6.8331604,8.493317,8.975739
2024-03-28 14:00:00,7.4007874,8.9027405,10.062897
2024-03-28 15:00:00,7.258209,9.2621155,10.822662
2024-03-28 16:00:00,7.202545,9.294342,11.03653
2024-03-28 17:00:00,6.9441223,9.045685,9.674591
2024-03-28 18:00:00,6.6548157,8.607941,9.012238
2024-03-28 19:00:00,6.233307,6.659088,6.577057
2024-03-28 20:00:00,5.4840393,4.601227,4.4840393
2024-03-28 21:00:00,4.6368713,2.8067932,2.8634338
2024-03-28 22:00:00,3.8841858,2.8744202,5.0033264
2024-03-28 23:00:00,3.5675354,2.6144104,5.1280823
2024-03-29 00:00:00,3.6322327,2.5619202,4.6927795
2024-03-29 01:00:00,4.0760803,2.976471,4.646393
2024-03-29 02:00:00,4.0157776,3.0294495,4.396637
2024-03-29 03:00:00,4.6820374,3.1097717,4.9476624
2024-03-29 04:00:00,4.4147034,2.926422,5.0924377
2024-03-29 05:00:00,5.101227,3.0133362,5.200836
2024-03-29 06:00:00,5.426178,3.504303,5.695709
2024-03-29 07:00:00,5.6437073,3.6007385,5.5245667
2024-03-29 08:00:00,6.44693,4.825836,6.8473206
2024-03-29 09:00:00,7.518585,6.8056946,8.237335
2024-03-29 10:00:00,8.397614,8.171051,8.844879
2024-03-29 11:00:00,9.512604,8.885651,9.715729
2024-03-29 12:00:00,9.897247,9.973419,9.830841
2024-03-29 13:00:00,10.150299,10.749908,10.468658
2024-03-29 14:00:00,10.217682,10.825104,10.940338
2024-03-29 15:00:00,10.645416,10.276276,11.14151
2024-03-29 16:00:00,10.567291,10.79776,10.688385
2024-03-29 17:00:00,10.202179,10.594757,10.528351
2024-03-29 18:00:00,9.890778,9.861481,9.568512
2024-03-29 19:00:00,8.922272,8.566803,8.603912
2024-03-29 20:00:00,7.990143,7.587799,7.367096
2024-03-29 21:00:00,7.268463,6.9110413,6.6297913
2024-03-29 22:00:00,6.9147034,6.471344,5.8815002
2024-03-29 23:00:00,6.6927795,5.450592,5.3802795
2024-03-30 00:00:00,6.111969,4.906891,4.801422
2024-03-30 01:00:00,6.0135803,4.449127,4.9862366
2024-03-30 02:00:00,5.6336975,3.9422913,4.9188538
2024-03-30 03:00:00,5.700592,4.3138733,5.278717
2024-03-30 04:00:00,5.33902,3.215973,4.6183167
2024-03-30 05:00:00,5.097809,3.42984,4.931793
2024-03-30 06:00:00,4.9635315,3.4166565,5.363922
2024-03-30 07:00:00,5.3627014,4.290436,6.0326233
2024-03-30 08:00:00,7.056061,6.058014,7.5345764
2024-03-30 09:00:00,8.441193,8.005646,8.8611145
2024-03-30 10:00:00,9.375275,9.726837,9.689728
2024-03-30 11:00:00,9.894196,10.599274,10.07193
2024-03-30 12:00:00,10.271515,11.025421,10.277374
2024-03-30 13:00:00,9.421661,11.493927,10.300568
2024-03-30 14:00:00,9.723175,12.154816,10.2388
2024-03-30 15:00:00,9.469635,12.709869,10.561432
2024-03-30 16:00:00,9.836334,12.557037,10.318756
2024-03-30 17:00:00,9.20816,11.788239,10.098785
2024-03-30 18:00:00,8.828888,10.850372,9.364044
2024-03-30 19:00:00,8.381256,9.348053,8.1996155
2024-03-30 20:00:00,7.808014,8.141998,8.112701
2024-03-30 21:00:00,7.7877502,7.078766,7.5885315
2024-03-30 22:00:00,7.4515686,6.367584,7.148834
2024-03-30 23:00:00,7.560211,6.32193,7.0523987
2024-03-31 00:00:00,7.746002,6.3573303,6.788971
2024-03-31 01:00:00,7.6979065,6.0885315,6.361969
2024-03-31 02:00:00,7.337799,5.6405334,6.023346
2024-03-31 03:00:00,7.3231506,6.080963,6.108307
2024-03-31 04:00:00,7.5589905,6.2640686,6.351959
2024-03-31 05:00:00,7.6461487,6.6305237,6.88443
2024-03-31 06:00:00,8.00528,6.915436,6.995514
2024-03-31 07:00:00,8.09317,7.511139,7.2044983
2024-03-31 08:00:00,8.503326,8.231842,8.175201
2024-03-31 09:00:00,9.036896,9.083771,9.009552
2024-03-31 10:00:00,9.836334,10.535553,9.9964905
2024-03-31 11:00:00,10.3402405,11.373444,10.053131
2024-03-31 12:00:00,10.615387,12.443512,9.923981
2024-03-31 13:00:00,10.8697815,12.754547,9.436188
2024-03-31 14:00:00,11.089508,11.544586,10.193024
2024-03-31 15:00:00,11.252594,12.029938,10.342438
2024-03-31 16:00:00,11.012604,12.678619,9.932526
2024-03-31 17:00:00,10.55484,12.302887,9.746246
2024-03-31 18:00:00,9.889679,10.905304,9.44632
2024-03-31 19:00:00,9.418732,10.166779,9.196075
2024-03-31 20:00:00,9.025055,8.610992,8.767242
2024-03-31 21:00:00,8.866119,8.098541,8.784088
2024-03-31 22:00:00,8.806305,8.083649,7.950836
2024-03-31 23:00:00,8.5065,7.891266,8.303375
2024-04-01 00:00:00,8.203522,7.629303,8.107819
2024-04-01 01:00:00,7.825348,7.4249573,7.9249573
2024-04-01 02:00:00,7.5050354,7.1124573,8.196442
2024-04-01 03:00:00,7.311432,7.157135,7.9012756
2024-04-01 04:00:00,7.2762756,7.5067444,7.8055725
2024-04-01 05:00:00,7.118805,7.679352,7.8941956
2024-04-01 06:00:00,7.22818,7.6598206,7.7184143
2024-04-01 07:00:00,7.209137,7.650543,7.58609
2024-04-01 08:00:00,7.3822327,8.13028,7.9584045
2024-04-01 09:00:00,7.657501,8.829376,8.63797
2024-04-01 10:00:00,8.112946,9.511383,9.189117
2024-04-01 11:00:00,8.162994,10.479401,10.317291
2024-04-01 12:00:00,8.596588,10.559479,10.741119
2024-04-01 13:00:00,9.142487,10.271393,11.30069
2024-04-01 14:00:00,8.842926,10.723785,11.454254
2024-04-01 15:00:00,9.018463,11.319244,11.987213
2024-04-01 16:00:00,8.9166565,10.545563,11.2604065
2024-04-01 17:00:00,7.7394104,10.11441,10.999176
2024-04-01 18:00:00,7.4183655,9.676178,10.451569
2024-04-01 19:00:00,6.8996887,8.755157,9.563751
2024-04-01 20:00:00,6.5134583,8.0486145,9.034943
2024-04-01 21:00:00,6.700836,7.778961,8.005524
2024-04-01 22:00:00,6.9631653,6.892853,6.7463684
2024-04-01 23:00:00,6.684845,6.4758606,5.9094543
2024-04-02 00:00:00,5.9687805,5.847687,5.3711243
2024-04-02 01:00:00,5.422882,4.6318665,4.813507
2024-04-02 02:00:00,4.8746643,4.5934143,4.085602
2024-04-02 03:00:00,4.9859924,4.073883,3.8414612
2024-04-02 04:00:00,4.5365295,4.231842,3.792389
2024-04-02 05:00:00,4.4584045,4.415436,3.5209045
2024-04-02 06:00:00,4.8973694,4.2391663,4.2586975
2024-04-02 07:00:00,5.530792,4.899933,4.796417
2024-04-02 08:00:00,6.256256,6.789459,5.926178
2024-04-02 09:00:00,7.2138977,8.952179,8.10257
2024-04-02 10:00:00,8.187897,9.928131,9.904694
2024-04-02 11:00:00,9.079987,11.072174,10.492096
2024-04-02 12:00:00,9.571442,11.61441,9.95816
2024-04-02 13:00:00,10.000397,11.961334,10.322662
2024-04-02 14:00:00,10.238434,12.017731,9.726715
2024-04-02 15:00:00,9.786041,12.432526,9.6649475
2024-04-02 16:00:00,9.32901,11.29776,9.26651
2024-04-02 17:00:00,8.662994,10.530182,8.772369
2024-04-02 18:00:00,8.399567,9.83316,8.389801
2024-04-02 19:00:00,8.073151,8.920807,7.940338
2024-04-02 20:00:00,7.700592,8.265045,7.183014
2024-04-02 21:00:00,7.426178,8.119537,7.256256
2024-04-02 22:00:00,7.521881,7.5433655,7.6351624
2024-04-02 23:00:00,7.556061,7.3802795,7.591217
2024-04-03 00:00:00,7.5362854,7.3526917,7.579254
2024-04-03 01:00:00,7.568756,7.0121155,7.3226624
2024-04-03 02:00:00,7.613678,6.910553,7.0746155
2024-04-03 03:00:00,7.5336,6.7308655,6.898834
2024-04-03 04:00:00,7.390045,6.608795,6.7259827
2024-04-03 05:00:00,7.4132385,6.610504,7.0675354
2024-04-03 06:00:00,7.2237854,5.93277,6.6749573
2024-04-03 07:00:00,6.9305725,5.967682,6.8231506
2024-04-03 08:00:00,6.7657776,7.74234,7.8243713
2024-04-03 09:00:00,6.8578186,9.3246155,9.406647
2024-04-03 10:00:00,7.792145,10.233551,10.536285
2024-04-03 11:00:00,8.609528,10.853668,11.642731
2024-04-03 12:00:00,9.995758,11.419586,11.944977
2024-04-03 13:00:00,10.524078,11.344391,12.149078
2024-04-03 14:00:00,10.833405,11.765045,11.774811
2024-04-03 15:00:00,10.994049,11.718658,10.994049
2024-04-03 16:00:00,11.213287,10.820709,10.2621155
2024-04-03 17:00:00,10.833405,10.419342,9.352936
2024-04-03 18:00:00,10.200592,9.66153,8.026764
2024-04-03 19:00:00,9.346588,9.1961975,7.2782288
2024-04-03 20:00:00,8.970856,8.662262,7.2794495
2024-04-03 21:00:00,8.35025,8.147125,7.235016
2024-04-03 22:00:00,7.695221,6.7206116,7.5311584
2024-04-03 23:00:00,7.4325256,6.2879944,7.7157288
2024-04-04 00:00:00,7.14859,6.2677307,7.5626526
2024-04-04 01:00:00,6.9501038,6.500885,7.8563538
2024-04-04 02:00:00,6.6722717,5.9496155,7.6234436
2024-04-04 03:00:00,5.9566956,5.0621643,7.5465393
2024-04-04 04:00:00,5.384918,4.3907776,8.052887
2024-04-04 05:00:00,5.3419495,4.884918,8.308746
2024-04-04 06:00:00,5.638092,5.134186,8.243561
2024-04-04 07:00:00,6.3541565,5.703766,8.434235
2024-04-04 08:00:00,7.632965,6.412262,8.847809
2024-04-04 09:00:00,8.366608,7.776764,9.847076
2024-04-04 10:00:00,9.233063,9.711578,9.694
2024-04-04 11:00:00,9.71109,10.718903,9.953278
2024-04-04 12:00:00,9.959381,11.0433655,10.180084
2024-04-04 13:00:00,10.215485,11.395172,10.178375
2024-04-04 14:00:00,10.281647,11.867584,10.193756
2024-04-04 15:00:00,9.7274475,11.4774475,10.221588
2024-04-04 16:00:00,8.886139,11.306061,9.888092
2024-04-04 17:00:00,8.453766,10.742828,9.66861
2024-04-04 18:00:00,8.673737,10.287018,9.759674
2024-04-04 19:00:00,8.833649,10.107086,10.110992
2024-04-04 20:00:00,9.131012,9.994293,10.425934
2024-04-04 21:00:00,9.493317,9.99527,10.700348
2024-04-04 22:00:00,9.95401,10.231354,10.756744
2024-04-04 23:00:00,10.455719,10.4479065,10.742828
2024-04-05 00:00:00,10.56778,10.868561,10.891998
2024-04-05 01:00:00,10.664215,11.127106,10.832184
2024-04-05 02:00:00,10.824371,11.072418,10.552887
2024-04-05 03:00:00,10.738434,10.718903,10.427887
2024-04-05 04:00:00,10.686188,10.301422,10.348297
2024-04-05 05:00:00,10.703033,10.740143,10.777252
2024-04-05 06:00:00,10.622467,11.052155,10.895905
2024-04-05 07:00:00,10.937164,10.675446,10.798492
2024-04-05 08:00:00,11.478424,11.445221,10.976471
2024-04-05 09:00:00,12.026276,11.746979,11.407135
2024-04-05 10:00:00,12.453033,11.966705,11.712799
2024-04-05 11:00:00,13.263824,11.672028,12.056793
