time,Dublin_t2m_degC,Galway_t2m_degC,Cork_t2m_degC,Dublin_wind_speed10m_ms,Galway_wind_speed10m_ms,Cork_wind_speed10m_ms
2024-06-14 08:00:00,11.450104,11.668854,11.762604,5.3361044,3.850153,4.0559654
2024-06-14 09:00:00,12.109894,12.369659,12.080597,4.8713813,3.8673615,3.9004745
2024-06-14 10:00:00,12.577667,12.0190735,12.106964,3.7908964,3.8079233,2.8351982
2024-06-14 11:00:00,13.279449,11.386871,12.025543,3.5280056,3.8092263,2.108801
2024-06-14 12:00:00,13.532257,12.311554,13.055695,3.446935,3.9303606,1.9226605
2024-06-14 13:00:00,14.426178,13.109772,13.209381,3.187154,4.4261327,2.3427222
2024-06-14 14:00:00,14.597565,13.871002,13.163971,2.7280927,4.9220448,2.9365757
2024-06-14 15:00:00,13.878815,13.490143,12.915924,3.3070557,5.5653925,3.6899056
2024-06-14 16:00:00,13.8993225,14.0555725,13.61026,3.62187,5.7193513,4.137463
2024-06-14 17:00:00,14.384918,13.150543,13.453278,2.88383,5.641323,4.57647
2024-06-14 18:00:00,14.25528,12.647858,13.84903,3.2852607,5.317551,4.252331
2024-06-14 19:00:00,11.749054,11.672882,13.364288,3.1091793,4.796159,3.5381756
2024-06-14 20:00:00,10.830963,10.782135,11.487213,2.1104014,4.131735,2.9689558
2024-06-14 21:00:00,10.318634,10.277618,10.5784,1.5680654,3.6265469,2.5844173
2024-06-14 22:00:00,9.012482,10.479279,10.846466,1.7448015,3.4094112,2.1475198
2024-06-14 23:00:00,9.694244,10.627838,10.729401,1.4689872,3.6493213,1.9154603
2024-06-15 00:00:00,9.596832,10.266754,10.73941,1.4904759,3.7532277,2.1311128
2024-06-15 01:00:00,9.084869,9.412994,10.481354,1.411804,3.5075808,3.8743296
2024-06-15 02:00:00,9.048737,9.103424,10.165924,1.5830294,3.2642503,4.858841
2024-06-15 03:00:00,9.348053,8.68985,9.822662,2.2108593,3.538829,4.3299656
2024-06-15 04:00:00,8.75943,8.407867,9.22818,2.6129665,3.6003168,4.0199456
2024-06-15 05:00:00,8.457184,8.599762,8.918121,3.888127,3.641113,3.7346208
2024-06-15 06:00:00,8.642487,9.355377,9.699127,4.413492,3.2932563,3.5035722
2024-06-15 07:00:00,9.134308,9.782745,10.589386,4.284677,3.4756851,5.022669
2024-06-15 08:00:00,10.0017395,10.648224,11.888458,4.07114,3.0249987,5.7759724
2024-06-15 09:00:00,10.935089,11.163605,13.0346985,3.9865212,2.316688,6.1720047
2024-06-15 10:00:00,12.222809,12.652496,12.611481,2.990175,1.4535456,6.45758
2024-06-15 11:00:00,12.944611,13.069611,12.70047,2.631974,0.66986036,6.746465
2024-06-15 12:00:00,13.387726,13.75296,12.942413,2.1518562,1.3441569,7.088861
2024-06-15 13:00:00,13.605377,14.30069,13.35733,2.115115,2.2897575,6.1336703
2024-06-15 14:00:00,13.624298,14.766876,14.07547,1.9347653,2.7354257,5.9112415
2024-06-15 15:00:00,13.569,15.908844,15.60025,1.8126628,2.7609792,5.586234
2024-06-15 16:00:00,13.856964,16.20462,15.2690735,1.4680579,3.0586407,5.4969425
2024-06-15 17:00:00,14.326324,13.812653,14.908356,0.69915736,3.8770769,5.7170362
2024-06-15 18:00:00,13.8211975,13.5086975,14.17276,1.1360922,3.5843415,5.6600404
2024-06-15 19:00:00,13.221954,14.003204,13.667267,0.987513,3.3483665,5.2394123
2024-06-15 20:00:00,11.908722,13.660675,12.986847,1.6139745,2.9001973,4.725183
2024-06-15 21:00:00,10.534332,12.180817,11.712067,1.5059032,2.4115686,4.0302663
2024-06-15 22:00:00,9.6586,10.5433655,10.738678,2.1757045,3.0192072,3.7425642
2024-06-15 23:00:00,8.98465,9.812775,10.279572,1.8962021,2.6212168,3.5296044
2024-06-16 00:00:00,8.413483,8.938873,9.495514,1.7309695,2.5156116,3.4559722
2024-06-16 01:00:00,8.204498,8.544342,9.214264,1.764115,2.1742775,3.390618
2024-06-16 02:00:00,7.73526,7.7098694,9.147369,2.0824602,1.5944414,3.1251493
2024-06-16 03:00:00,7.403961,7.085602,9.112946,2.1781642,1.708583,2.7442436
2024-06-16 04:00:00,7.4654846,6.379547,8.319,2.6467083,1.6688855,2.4852908
2024-06-16 05:00:00,7.6770325,7.41922,8.903595,2.6482182,1.5182909,2.5491602
2024-06-16 06:00:00,9.1111145,9.337677,10.021271,2.8631318,1.6314725,2.6134
2024-06-16 07:00:00,10.288727,11.161774,11.155914,2.8594398,1.5206858,3.0083265
2024-06-16 08:00:00,11.401642,12.618439,12.413361,2.9232247,1.5787698,2.581216
2024-06-16 09:00:00,12.825104,13.912994,13.510651,3.3148053,1.9465897,2.1734288
2024-06-16 10:00:00,14.327301,15.016754,14.649567,3.3700712,2.2810676,2.623508
2024-06-16 11:00:00,15.12442,15.466217,15.417389,3.342885,2.4918678,2.3860567
2024-06-16 12:00:00,15.646149,15.761383,16.105133,3.170544,2.7442791,2.0980277
2024-06-16 13:00:00,15.78653,15.647858,16.466217,3.0916831,3.2868576,1.6757594
2024-06-16 14:00:00,16.152008,15.753571,17.089508,3.1811554,3.7987614,1.4971958
2024-06-16 15:00:00,16.259674,15.833893,17.859283,3.465497,3.8138218,1.7141755
2024-06-16 16:00:00,16.37564,15.553375,17.63736,3.9733908,3.730409,1.8132273
2024-06-16 17:00:00,16.197418,16.224762,17.527496,4.1241684,3.7777224,1.8039967
2024-06-16 18:00:00,15.692047,15.8072815,17.21939,4.097301,3.9704216,1.8005114
2024-06-16 19:00:00,15.345612,15.285065,16.404205,3.7034936,2.6608245,2.0333228
2024-06-16 20:00:00,14.510895,13.90152,15.077301,3.4811182,2.1189404,2.4318511
2024-06-16 21:00:00,13.608551,12.903473,13.628082,3.227111,2.44627,2.6383817
2024-06-16 22:00:00,13.015045,12.690826,12.194733,3.0360217,2.601457,2.3407645
2024-06-16 23:00:00,12.617218,11.8594055,11.3281555,3.3769696,3.1734164,2.0458338
2024-06-17 00:00:00,12.263702,11.22464,10.429718,3.607516,3.2111707,2.080103
2024-06-17 01:00:00,11.7187805,10.748077,10.285187,3.6142395,2.7975922,2.1128914
2024-06-17 02:00:00,11.230743,10.394806,10.144806,3.5394478,2.4710655,2.1765378
2024-06-17 03:00:00,10.691681,10.263947,10.3909,3.5740225,2.2153156,2.2597382
2024-06-17 04:00:00,10.286774,10.07193,10.013336,3.5677524,2.2580268,2.494768
2024-06-17 05:00:00,10.183258,10.444977,10.142242,3.5433924,2.366576,2.8527386
2024-06-17 06:00:00,10.738434,11.302887,10.920074,3.9125123,2.4671671,3.010315
2024-06-17 07:00:00,11.48111,11.889313,11.676422,4.539311,4.282731,3.12929
2024-06-17 08:00:00,12.2274475,12.557526,12.143463,4.408773,4.2989883,3.6211963
2024-06-17 09:00:00,12.91861,12.891266,13.184235,4.2150483,4.2676682,3.3858376
2024-06-17 10:00:00,13.551422,13.16275,14.477203,3.709989,3.4704437,2.7835743
2024-06-17 11:00:00,14.320221,14.029205,14.714752,2.8741753,3.6249638,2.6714785
2024-06-17 12:00:00,14.7565,14.313141,14.758453,2.835756,3.4058828,2.9188356
2024-06-17 13:00:00,15.013092,14.93692,14.979889,2.7810557,3.8388114,2.9393651
2024-06-17 14:00:00,15.312653,15.228668,15.220856,2.314325,4.094258,2.858329
2024-06-17 15:00:00,15.716949,15.209137,15.873199,1.7736585,4.364446,2.903166
2024-06-17 16:00:00,15.770172,14.902985,15.899078,1.6008073,4.1516523,3.2744887
2024-06-17 17:00:00,15.839264,14.712311,15.731842,1.9389,3.9852767,3.523664
2024-06-17 18:00:00,15.366608,14.208405,15.241608,1.9915259,3.8544734,3.7118342
2024-06-17 19:00:00,14.874908,13.624908,14.810455,2.3496206,3.88102,3.5300233
2024-06-17 20:00:00,14.118561,12.778717,14.024811,2.6879566,3.8953533,3.1462095
2024-06-17 21:00:00,13.254547,12.090485,13.504547,2.7877152,3.5707328,2.9249556
2024-06-17 22:00:00,12.74942,11.200592,12.796295,2.9883337,3.597836,3.0965703
2024-06-17 23:00:00,12.23526,10.73526,12.377838,3.4312387,3.5744286,3.4280624
2024-06-18 00:00:00,11.894806,10.398712,11.959259,3.782911,3.5733628,3.683391
2024-06-18 01:00:00,11.573151,10.256744,11.698151,3.6084187,3.4256403,4.026634
2024-06-18 02:00:00,11.111481,9.636871,11.160309,3.6085498,3.2486699,4.076546
2024-06-18 03:00:00,10.92337,9.149933,10.855011,3.5681202,2.9779592,3.8845007
2024-06-18 04:00:00,10.687897,8.789459,10.363678,3.5652845,2.7969768,3.6641343
2024-06-18 05:00:00,10.435455,8.896393,10.445221,3.9307811,2.6600873,3.7658346
2024-06-18 06:00:00,10.397125,9.746735,10.695953,4.278231,2.4624574,3.857657
2024-06-18 07:00:00,10.427643,10.646393,11.210846,4.564936,4.5589795,4.3639984
2024-06-18 08:00:00,10.788483,11.69278,11.946686,4.879675,4.8049927,4.5643935
2024-06-18 09:00:00,11.048981,12.339996,12.736481,4.966469,4.92553,4.7755103
2024-06-18 10:00:00,11.729401,12.940338,12.893463,4.568355,4.83494,4.758436
2024-06-18 11:00:00,12.087311,13.74942,14.03653,4.9010797,4.7900157,4.8177724
2024-06-18 12:00:00,12.640778,13.884918,14.588043,5.3871145,4.724413,5.0855637
2024-06-18 13:00:00,13.337067,14.08316,15.024567,5.412599,4.749746,5.1808896
2024-06-18 14:00:00,13.598785,14.633942,15.329254,5.1997657,4.8107815,5.2028484
2024-06-18 15:00:00,13.727203,14.719391,15.625641,4.993538,4.832926,5.317898
2024-06-18 16:00:00,13.858307,14.371979,15.407135,5.1138353,4.9101276,5.221669
2024-06-18 17:00:00,13.764069,14.172272,15.271881,5.2554655,4.8625555,5.1563125
2024-06-18 18:00:00,13.674957,13.671051,14.897614,5.1078653,4.8195653,4.8981476
2024-06-18 19:00:00,13.211334,13.385162,14.584381,4.69341,4.359665,4.7388167
2024-06-18 20:00:00,12.423492,12.226227,13.546539,4.1758366,3.919209,4.1816216
2024-06-18 21:00:00,11.471832,10.840973,12.452301,4.049879,3.5339801,3.7307696
2024-06-18 22:00:00,10.457428,9.443756,11.351959,4.355605,3.126079,3.9450293
2024-06-18 23:00:00,9.609528,8.396637,10.629059,4.0164366,2.8532794,3.4745145
2024-06-19 00:00:00,8.896149,7.4547424,9.806305,3.8304474,2.4869468,3.3687572
2024-06-19 01:00:00,8.262604,6.6493225,9.268463,3.632744,1.7233174,3.2018123
2024-06-19 02:00:00,7.664459,6.021881,8.635162,3.55751,1.578533,3.0765865
2024-06-19 03:00:00,7.1183167,5.1163635,7.8683167,2.8988879,1.4875891,2.7773192
2024-06-19 04:00:00,6.862213,5.0126038,7.561432,2.717609,1.493271,2.405388
2024-06-19 05:00:00,7.0785217,5.5628967,7.5433655,2.9425986,1.548712,2.2958884
2024-06-19 06:00:00,7.917145,6.907379,8.106598,2.9846296,1.2877735,2.901954
2024-06-19 07:00:00,9.097321,9.314117,9.628571,2.5723076,1.0976703,3.5238762
2024-06-19 08:00:00,10.793121,11.437653,11.144684,2.2062745,1.7253878,3.1478317
2024-06-19 09:00:00,12.118683,12.71048,12.355011,1.7659975,1.6017038,2.7699842
2024-06-19 10:00:00,13.422516,13.709625,12.860016,2.104207,2.000038,2.8408854
2024-06-19 11:00:00,14.399078,15.0104065,14.188141,1.9459884,1.8361727,2.5959244
2024-06-19 12:00:00,15.153473,15.403473,15.133942,1.4626458,1.5557061,2.4053762
2024-06-19 13:00:00,15.544342,16.46231,15.888092,0.7364559,1.6777291,2.2423587
2024-06-19 14:00:00,16.330719,17.268219,16.434235,0.11230544,2.6274123,1.9867233
2024-06-19 15:00:00,16.704498,17.534576,17.376373,0.7340482,3.6714199,1.5333405
2024-06-19 16:00:00,16.928864,16.983551,17.227692,1.2066784,4.104699,1.1812768
2024-06-19 17:00:00,17.043121,16.193512,17.183746,1.173016,3.941834,1.2092156
2024-06-19 18:00:00,16.981354,15.506744,16.655182,1.257343,3.689266,1.1361136
2024-06-19 19:00:00,16.627594,14.865875,16.2565,0.87175775,3.7452404,0.9490609
2024-06-19 20:00:00,15.326691,13.889191,14.990753,1.3126749,3.222905,0.7023928
2024-06-19 21:00:00,13.1041565,12.705719,13.545563,1.6680056,2.5353115,1.2293068
2024-06-19 22:00:00,11.8558655,11.3402405,11.539459,1.6274277,2.308557,1.4494244
2024-06-19 23:00:00,11.358429,10.94632,10.663116,1.9060671,1.8326323,1.8560847
2024-06-20 00:00:00,11.182159,10.820831,9.955597,2.2480092,1.834172,2.0159569
2024-06-20 01:00:00,10.762238,10.418488,9.098175,2.4314308,1.8562409,1.9961995
2024-06-20 02:00:00,10.2152405,10.260162,8.5336,2.3103557,1.9201195,1.8723071
2024-06-20 03:00:00,9.958893,10.279205,7.9862366,2.1829276,2.226738,1.9302052
2024-06-20 04:00:00,9.82193,10.743805,8.843414,2.047455,1.8999277,1.8074071
2024-06-20 05:00:00,10.081207,11.12027,8.846832,2.0563993,2.2337675,1.7283919
2024-06-20 06:00:00,10.992828,11.692047,10.049469,1.562625,2.353528,0.77921516
2024-06-20 07:00:00,12.120026,12.405182,11.8055725,1.0838679,2.8479412,0.3799657
2024-06-20 08:00:00,13.437897,13.174225,13.506256,0.6513099,3.503196,0.23189801
2024-06-20 09:00:00,14.863922,13.5729065,14.654938,1.9277276,3.1716695,1.4636028
2024-06-20 10:00:00,16.362457,14.561676,16.073395,1.4718529,2.9919672,2.275238
2024-06-20 11:00:00,17.050201,14.952545,16.675201,1.7488289,3.5165985,2.7963603
2024-06-20 12:00:00,17.829742,15.292633,17.091461,2.1322763,3.7342532,2.7730002
2024-06-20 13:00:00,18.480865,15.260162,17.736725,2.3458405,4.2134404,2.843542
2024-06-20 14:00:00,19.129791,16.594635,18.190338,2.9814932,4.6565394,3.075574
2024-06-20 15:00:00,19.442535,17.288239,18.081207,3.0031457,5.358219,3.154095
2024-06-20 16:00:00,19.62857,16.591461,18.107086,3.3097715,5.6489935,3.339667
2024-06-20 17:00:00,19.726227,15.482086,17.993805,3.262404,5.405027,3.5598311
2024-06-20 18:00:00,19.895172,15.340485,17.569,3.4430814,4.534281,3.547556
2024-06-20 19:00:00,18.92276,14.76651,16.309479,3.4978833,4.589593,3.4344025
2024-06-20 20:00:00,17.509674,14.267487,14.798737,3.6717372,4.567244,3.6182551
2024-06-20 21:00:00,16.092926,14.188629,13.891754,3.6007934,4.5919056,3.6818871
2024-06-20 22:00:00,15.433014,13.778717,13.612701,3.766499,4.9145217,3.865342
2024-06-20 23:00:00,14.644928,13.801178,13.119537,3.3076277,4.9636264,4.077903
2024-06-21 00:00:00,14.178253,13.650909,13.121613,3.0434675,5.178025,4.7486577
2024-06-21 01:00:00,13.976959,13.607819,13.260162,3.0712724,5.214141,4.861642
2024-06-21 02:00:00,13.616852,13.425446,13.036774,3.0823374,5.401739,5.1903095
2024-06-21 03:00:00,13.309479,13.116119,13.088776,3.083077,5.71756,5.020303
2024-06-21 04:00:00,13.144196,13.050446,12.931305,3.35624,5.911812,5.1578345
2024-06-21 05:00:00,13.167755,13.216583,13.075958,3.7705822,6.084628,5.2922153
2024-06-21 06:00:00,13.660553,12.998444,13.000397,5.3905463,6.001661,5.8662252
2024-06-21 07:00:00,14.1527405,13.066803,13.619537,5.8791523,6.0845046,7.2852426
2024-06-21 08:00:00,14.686188,13.127594,13.781891,5.7106304,6.1407585,6.1575046
2024-06-21 09:00:00,15.390289,13.44693,14.10318,6.3472614,5.92793,6.1641574
2024-06-21 10:00:00,15.913239,13.573395,14.178864,5.898187,6.0290112,7.4518237
2024-06-21 11:00:00,16.895905,13.798248,14.001373,5.938925,5.7830677,6.4214435
2024-06-21 12:00:00,17.234528,14.634918,14.021637,6.2149577,5.780741,5.176303
2024-06-21 13:00:00,16.543854,14.684479,14.721588,6.498972,5.3398533,4.462711
2024-06-21 14:00:00,15.542145,14.725739,14.881989,6.6858063,4.49452,3.3823736
2024-06-21 15:00:00,15.039703,14.940094,15.529938,6.527518,5.0803666,3.293316
2024-06-21 16:00:00,14.3072815,15.592438,15.625641,5.353756,5.2090006,3.6477358
2024-06-21 17:00:00,14.174469,15.508453,15.996735,4.858529,5.195154,3.9483845
2024-06-21 18:00:00,13.882477,14.829742,15.964508,4.3672085,5.4956846,4.0965786
2024-06-21 19:00:00,13.944977,14.255524,15.591461,3.3418531,5.1652904,3.8024225
2024-06-21 20:00:00,13.789703,13.07486,14.317047,3.5822315,4.3780966,3.7655604
2024-06-21 21:00:00,13.035797,12.303375,13.223297,4.1792555,3.4334097,3.117205
2024-06-21 22:00:00,12.303253,11.590363,11.951691,4.2858706,2.655706,1.9981306
2024-06-21 23:00:00,11.560822,11.111603,10.592072,4.4667287,2.5292504,2.09643
2024-06-22 00:00:00,10.786285,10.790192,9.772614,3.9876962,2.7922187,2.0445092
2024-06-22 01:00:00,10.259186,10.899811,9.829498,3.4246283,2.988001,2.2533967
2024-06-22 02:00:00,9.954742,11.232086,9.458649,3.244991,2.8958538,2.0933154
2024-06-22 03:00:00,9.752838,11.348541,9.653229,3.0587773,2.751053,1.9748551
2024-06-22 04:00:00,9.691437,11.621124,9.5625305,2.7445624,2.857251,2.0474908
2024-06-22 05:00:00,10.13089,12.183624,10.582062,2.6929464,3.017109,2.0416844
2024-06-22 06:00:00,11.221954,12.548126,11.514923,2.5227635,3.1906085,2.3292906
2024-06-22 07:00:00,12.3368225,13.245026,12.715729,3.2390966,3.7944348,2.6683517
2024-06-22 08:00:00,13.310455,14.117096,13.611237,3.2461932,4.510923,3.2773962
2024-06-22 09:00:00,14.01358,14.874908,14.45108,3.3068051,4.4854965,3.5942967
2024-06-22 10:00:00,14.482819,14.7777405,15.365631,3.473273,4.689899,3.8189056
2024-06-22 11:00:00,15.315826,16.069733,16.206451,3.3159728,4.5182214,4.4015083
2024-06-22 12:00:00,16.395172,16.541656,16.674469,3.1669693,4.613424,4.8167577
2024-06-22 13:00:00,17.548737,17.021393,16.589752,3.221527,4.9230585,4.6025696
2024-06-22 14:00:00,17.83194,17.091705,16.546783,3.4630566,5.2165647,4.080268
2024-06-22 15:00:00,18.062897,16.654694,16.549225,3.5930007,5.113763,3.3507228
2024-06-22 16:00:00,18.264801,15.725739,16.342926,3.684115,4.857266,2.683028
2024-06-22 17:00:00,18.247955,15.486237,16.9628,4.0322185,4.4775896,2.0975432
2024-06-22 18:00:00,17.71231,15.028717,17.19278,3.679015,4.188889,2.0816252
2024-06-22 19:00:00,17.30191,14.712067,16.909332,3.9507148,3.6643448,1.8776516
2024-06-22 20:00:00,16.834137,14.035309,16.449371,3.9946215,3.3213792,1.8147372
2024-06-22 21:00:00,16.399323,13.4461975,15.905182,3.7985768,3.0855846,1.9350718
2024-06-22 22:00:00,15.594879,12.510895,15.452301,3.5183446,2.8349235,2.0467021
2024-06-22 23:00:00,15.562286,11.8923645,14.741974,3.4156756,2.3548033,2.1078146
2024-06-23 00:00:00,15.319,11.7447815,13.942047,3.4332356,1.9473946,2.1840644
2024-06-23 01:00:00,14.965363,11.281769,13.068878,3.5789702,1.6935937,2.265665
2024-06-23 02:00:00,14.28714,11.414093,12.666046,3.4107597,1.619056,2.302524
2024-06-23 03:00:00,13.789581,11.295441,12.443878,3.3801544,1.6898512,2.4200532
2024-06-23 04:00:00,13.223419,11.221466,12.098419,3.3596613,1.4881977,2.432315
2024-06-23 05:00:00,13.100983,11.765045,12.38028,3.2320888,1.4334468,2.3644023
2024-06-23 06:00:00,12.90567,12.554108,12.712311,3.2184355,1.3564017,2.3909879
2024-06-23 07:00:00,13.130646,13.468536,12.991974,2.7703118,1.5703305,2.2013073
2024-06-23 08:00:00,13.741974,14.396271,13.753693,2.1745777,2.4732487,1.6715362
2024-06-23 09:00:00,14.643463,15.04776,14.463776,1.4852558,2.4376829,1.2193062
2024-06-23 10:00:00,15.361237,15.771393,15.85733,1.0672767,2.9254324,0.68984336
2024-06-23 11:00:00,16.515533,17.121002,17.097565,0.6824481,3.0764077,0.9869217
2024-06-23 12:00:00,17.221344,18.055328,18.197906,0.7883168,3.1844554,1.3834499
2024-06-23 13:00:00,17.951324,18.64273,19.058746,1.3313903,3.4002767,1.9458791
2024-06-23 14:00:00,18.79483,19.124908,19.365143,1.791727,3.586244,2.4431124
2024-06-23 15:00:00,19.24234,19.422028,19.759918,1.7609,3.6613252,2.6468222
2024-06-23 16:00:00,20.004547,19.60025,19.697906,1.6603737,3.5420887,2.5771723
2024-06-23 17:00:00,20.042633,19.370758,19.610992,1.6010375,3.2989528,2.5943704
2024-06-23 18:00:00,19.669342,18.610748,19.21817,1.6447062,3.0894754,2.9623427
2024-06-23 19:00:00,18.921051,17.944489,18.606598,2.3329291,2.965786,2.878343
2024-06-23 20:00:00,17.84488,17.122223,17.452301,2.525153,2.760567,2.518375
2024-06-23 21:00:00,16.449615,16.234772,16.004303,2.3905225,2.9971266,2.0481324
2024-06-23 22:00:00,15.977936,16.110748,14.587311,2.9138274,3.4854598,1.7993504
2024-06-23 23:00:00,15.51944,16.10733,13.968658,2.9090347,3.5454142,1.6000397
2024-06-24 00:00:00,15.319244,16.414948,13.905182,2.876096,3.6502934,1.5949321
2024-06-24 01:00:00,15.254547,16.623688,14.578766,2.8260276,3.6495664,1.5937437
2024-06-24 02:00:00,15.11734,16.761871,14.851715,2.7546225,3.4782007,1.6603467
2024-06-24 03:00:00,14.820221,16.746002,14.685455,2.6743164,3.2064197,1.8785828
2024-06-24 04:00:00,14.802887,16.672028,14.535309,2.5927022,3.2519116,2.0600026
2024-06-24 05:00:00,14.640167,16.458527,14.796417,2.6395707,3.4431062,2.1522896
2024-06-24 06:00:00,15.374908,16.796783,15.115143,2.4809618,4.3290124,2.399237
2024-06-24 07:00:00,16.510162,17.28946,15.435944,2.3977811,4.8486156,2.7227254
2024-06-24 08:00:00,17.716217,17.698639,16.136139,2.646248,5.05774,3.1286542
2024-06-24 09:00:00,18.809235,17.572906,16.871735,2.8107016,4.673286,3.6100125
2024-06-24 10:00:00,20.267487,18.724518,17.697174,3.4896603,5.3356376,4.231442
2024-06-24 11:00:00,21.161774,19.995758,18.278961,4.0513525,5.572183,4.826401
2024-06-24 12:00:00,21.458405,21.089264,18.466217,4.0809727,5.3886623,4.8614235
2024-06-24 13:00:00,21.3815,21.955719,18.613922,4.240818,4.996288,4.8746796
2024-06-24 14:00:00,21.520416,22.51065,18.496979,4.378823,4.9858522,4.572721
2024-06-24 15:00:00,21.835114,21.944489,18.510895,4.4479465,4.8678904,4.627928
2024-06-24 16:00:00,21.46524,21.642975,18.006256,4.4858217,5.1578474,4.3176103
2024-06-24 17:00:00,20.742096,21.05655,17.73233,4.3736467,5.07202,3.7219458
2024-06-24 18:00:00,20.03775,20.10025,17.572906,4.036791,4.8634243,3.34348
2024-06-24 19:00:00,19.148346,18.537018,17.01358,3.674536,4.6850657,3.1114726
2024-06-24 20:00:00,18.27945,17.078278,16.166168,3.42335,4.4338503,2.8401837
2024-06-24 21:00:00,17.123688,15.9010315,15.48111,2.8621838,4.16818,2.5180666
2024-06-24 22:00:00,16.450592,14.931061,15.391998,2.5728185,2.577448,2.0392044
2024-06-24 23:00:00,15.749664,14.679352,15.032867,2.4923759,1.9557945,1.4951239
2024-06-25 00:00:00,15.170074,14.527496,14.632965,2.3365006,1.5124557,1.361204
2024-06-25 01:00:00,15.124176,14.491364,14.360504,2.0844662,1.3237098,1.5199945
2024-06-25 02:00:00,14.976471,14.16983,14.304596,1.8936085,1.5608814,1.2824588
2024-06-25 03:00:00,15.174347,13.793488,14.537628,1.8612058,2.2687366,1.3181257
2024-06-25 04:00:00,15.420197,13.418243,14.588165,1.8834109,3.0954952,1.4571443
2024-06-25 05:00:00,15.59903,13.372467,14.860748,2.0150719,3.4853559,1.7580615
2024-06-25 06:00:00,15.926666,13.205963,15.053619,2.0008883,3.6075292,2.2577963
2024-06-25 07:00:00,15.822174,13.105377,15.337799,2.8197591,3.4556024,2.751603
2024-06-25 08:00:00,15.835846,14.027252,15.494049,3.0622916,3.4605286,2.9485724
2024-06-25 09:00:00,15.587555,15.085602,15.739899,3.211429,3.5019357,3.1259549
2024-06-25 10:00:00,15.598785,15.991364,16.417145,3.528135,3.3093905,3.4251325
2024-06-25 11:00:00,14.97403,17.038483,17.427155,3.2464666,2.9354422,3.0324194
2024-06-25 12:00:00,14.697662,17.459381,18.170319,2.8850112,2.6766503,2.9618077
2024-06-25 13:00:00,14.74234,18.410309,18.964996,2.7640824,2.6296039,3.1885889
2024-06-25 14:00:00,15.202789,18.927399,18.933258,2.9374642,2.8624935,3.1061046
2024-06-25 15:00:00,15.320465,19.252106,18.570465,3.180392,2.8145902,3.727151
2024-06-25 16:00:00,15.618561,19.47403,18.458405,3.4579687,2.7565825,3.6920943
2024-06-25 17:00:00,15.476471,19.310455,18.11319,3.9237378,2.741518,3.6966453
2024-06-25 18:00:00,15.820221,19.376862,18.296783,3.7489948,2.868755,3.7186654
2024-06-25 19:00:00,15.806793,19.000153,18.443512,3.4239826,3.1231563,3.4850953
2024-06-25 20:00:00,15.422516,17.701813,17.610016,2.9238756,3.2745256,2.5529387
2024-06-25 21:00:00,14.512604,15.48526,15.79776,2.6635587,2.8888886,1.8191069
2024-06-25 22:00:00,13.643951,13.40567,15.079498,2.4371128,2.3860838,1.7555324
2024-06-25 23:00:00,13.0433655,12.115631,14.269928,2.213743,2.1504264,1.7637883
2024-06-26 00:00:00,12.543121,10.834137,13.451324,1.7576658,1.9713391,1.7708449
2024-06-26 01:00:00,12.214264,10.06778,12.870514,1.7569103,1.5963572,1.5292176
2024-06-26 02:00:00,12.061188,9.190094,12.973297,2.0370142,1.2907575,1.263899
2024-06-26 03:00:00,11.263336,8.220367,12.210602,1.9140564,1.2693683,1.4214368
2024-06-26 04:00:00,10.942047,8.547516,12.3815,1.6666117,1.2507098,1.4675878
2024-06-26 05:00:00,11.068512,9.209137,11.982574,1.8672004,1.9476558,1.2091854
2024-06-26 06:00:00,12.285309,10.931793,13.314606,1.4616896,2.3855574,0.56645715
2024-06-26 07:00:00,13.448639,13.390045,14.93692,1.0100392,2.4896355,0.33094347
2024-06-26 08:00:00,14.57486,15.922516,16.360016,0.6409434,3.30601,2.2442675
2024-06-26 09:00:00,15.781158,17.74405,17.386627,0.78962547,5.146636,3.411507
2024-06-26 10:00:00,17.332672,18.44986,18.240875,0.94060916,6.13676,4.7929873
2024-06-26 11:00:00,18.545319,18.937897,18.607819,1.7449687,6.1023664,5.158191
2024-06-26 12:00:00,19.46695,18.800934,18.160309,3.4167101,6.185061,4.7920566
2024-06-26 13:00:00,20.601715,18.170074,18.941559,3.8556476,6.4762287,5.1365714
2024-06-26 14:00:00,20.720123,16.89981,18.304108,3.982962,6.0774317,5.2181215
2024-06-26 15:00:00,20.685211,17.10904,16.919586,4.5387754,6.6813164,5.040141
2024-06-26 16:00:00,20.123688,16.670563,15.684235,4.6466494,6.4131093,4.6940928
2024-06-26 17:00:00,19.504547,15.461578,14.8697815,4.1046576,6.7327476,3.9930415
2024-06-26 18:00:00,19.065094,15.16275,14.645172,4.430196,6.563055,4.452575
2024-06-26 19:00:00,17.693512,14.738434,14.002106,4.8892317,7.0632086,4.162526
2024-06-26 20:00:00,16.807037,14.7152405,14.289459,4.8504534,7.549053,4.478876
2024-06-26 21:00:00,15.851715,14.02359,14.386871,5.0406284,6.999286,4.0827403
2024-06-26 22:00:00,14.705231,13.406403,14.181793,5.4333973,7.783459,4.3480797
2024-06-26 23:00:00,14.305817,12.798004,13.100739,5.365866,8.231706,4.3711805
2024-06-27 00:00:00,13.931061,12.429108,12.390045,5.0282865,8.243643,4.350166
2024-06-27 01:00:00,13.56778,12.40567,12.065826,4.991367,8.196155,4.575938
