time,t2m_degC,u10_ms,v10_ms,wind_speed10m_ms
2024-06-21 20:00:00,13.789703,3.481598,0.8431244,3.5822315
2024-06-21 21:00:00,13.035797,4.1783905,-0.08502197,4.1792555
2024-06-21 22:00:00,12.303253,4.274353,-0.31399536,4.2858706
2024-06-21 23:00:00,11.560822,4.445938,-0.4304657,4.4667287
2024-06-22 00:00:00,10.786285,3.9758453,-0.3072052,3.9876962
2024-06-22 01:00:00,10.259186,3.423935,0.06890869,3.4246283
2024-06-22 02:00:00,9.954742,3.2021484,0.5255585,3.244991
2024-06-22 03:00:00,9.752838,2.9559937,0.78627014,3.0587773
2024-06-22 04:00:00,9.691437,2.6002808,0.87815857,2.7445624
2024-06-22 05:00:00,10.13089,2.4364471,1.1470337,2.6929464
2024-06-22 06:00:00,11.221954,2.2408752,1.1587982,2.5227635
2024-06-22 07:00:00,12.3368225,3.0096588,1.1973724,3.2390966
2024-06-22 08:00:00,13.310455,2.9073944,1.4438934,3.2461932
2024-06-22 09:00:00,14.01358,2.6306458,2.003662,3.3068051
2024-06-22 10:00:00,14.482819,2.188858,2.696762,3.473273
2024-06-22 11:00:00,15.315826,1.6352844,2.8847046,3.3159728
2024-06-22 12:00:00,16.395172,1.3654938,2.8574677,3.1669693
2024-06-22 13:00:00,17.548737,1.6162872,2.786728,3.221527
2024-06-22 14:00:00,17.83194,1.9402466,2.8684845,3.4630566
2024-06-22 15:00:00,18.062897,2.0852356,2.9259949,3.5930007
2024-06-22 16:00:00,18.264801,2.1620789,2.9829712,3.684115
2024-06-22 17:00:00,18.247955,2.5495148,3.1239014,4.0322185
2024-06-22 18:00:00,17.71231,2.1215057,3.005722,3.679015
2024-06-22 19:00:00,17.30191,2.592041,2.9815216,3.9507148
2024-06-22 20:00:00,16.834137,2.8454285,2.8036652,3.9946215
2024-06-22 21:00:00,16.399323,2.652954,2.7186432,3.7985768
2024-06-22 22:00:00,15.594879,2.5122833,2.4631653,3.5183446
2024-06-22 23:00:00,15.562286,2.7642212,2.0064697,3.4156756
2024-06-23 00:00:00,15.319,3.1559753,1.3516388,3.4332356
2024-06-23 01:00:00,14.965363,3.5500488,0.45407104,3.5789702
2024-06-23 02:00:00,14.28714,3.4036255,-0.2204895,3.4107597
2024-06-23 03:00:00,13.789581,3.3162537,-0.6541443,3.3801544
2024-06-23 04:00:00,13.223419,3.2002869,-1.0224915,3.3596613
2024-06-23 05:00:00,13.100983,2.9378357,-1.3474121,3.2320888
2024-06-23 06:00:00,12.90567,2.76062,-1.65448,3.2184355
2024-06-23 07:00:00,13.130646,2.242508,-1.6265869,2.7703118
2024-06-23 08:00:00,13.741974,1.6782532,-1.382843,2.1745777
2024-06-23 09:00:00,14.643463,1.0972137,-1.0010529,1.4852558
2024-06-23 10:00:00,15.361237,1.0634003,0.09088135,1.0672767
2024-06-23 11:00:00,16.515533,0.59077454,0.3416443,0.6824481
2024-06-23 12:00:00,17.221344,0.023071289,0.7879791,0.7883168
2024-06-23 13:00:00,17.951324,-0.4712677,1.2451935,1.3313903
2024-06-23 14:00:00,18.79483,-0.62553406,1.6789856,1.791727
2024-06-23 15:00:00,19.24234,-0.25268555,1.7426758,1.7609
2024-06-23 16:00:00,20.004547,-0.019165039,1.6602631,1.6603737
2024-06-23 17:00:00,20.042633,0.5495453,1.5037689,1.6010375
2024-06-23 18:00:00,19.669342,-0.4296875,1.5875854,1.6447062
2024-06-23 19:00:00,18.921051,-1.0509644,2.0827942,2.3329291
2024-06-23 20:00:00,17.84488,-0.7299652,2.4173431,2.525153
2024-06-23 21:00:00,16.449615,-0.10005188,2.3884277,2.3905225
2024-06-23 22:00:00,15.977936,0.2866974,2.8996887,2.9138274
2024-06-23 23:00:00,15.51944,0.6840973,2.8274536,2.9090347
2024-06-24 00:00:00,15.319244,1.0210114,2.6887665,2.876096
2024-06-24 01:00:00,15.254547,1.1620331,2.576065,2.8260276
2024-06-24 02:00:00,15.11734,1.2190094,2.4702148,2.7546225
2024-06-24 03:00:00,14.820221,1.2019501,2.3889923,2.6743164
2024-06-24 04:00:00,14.802887,1.0337524,2.3777008,2.5927022
2024-06-24 05:00:00,14.640167,0.9293213,2.4705658,2.6395707
2024-06-24 06:00:00,15.374908,0.66918945,2.3890076,2.4809618
2024-06-24 07:00:00,16.510162,0.39234924,2.3654633,2.3977811
2024-06-24 08:00:00,17.716217,0.20349121,2.6384125,2.646248
2024-06-24 09:00:00,18.809235,-0.0033874512,2.8106995,2.8107016
2024-06-24 10:00:00,20.267487,1.0729523,3.3206177,3.4896603
2024-06-24 11:00:00,21.161774,1.273819,3.8458862,4.0513525
2024-06-24 12:00:00,21.458405,0.8052826,4.0007324,4.0809727
2024-06-24 13:00:00,21.3815,0.60272217,4.197769,4.240818
2024-06-24 14:00:00,21.520416,0.43484497,4.3571777,4.378823
2024-06-24 15:00:00,21.835114,0.57084656,4.4111633,4.4479465
2024-06-24 16:00:00,21.46524,0.9134674,4.3918304,4.4858217
2024-06-24 17:00:00,20.742096,1.539154,4.093872,4.3736467
2024-06-24 18:00:00,20.03775,1.4045563,3.7845612,4.036791
2024-06-24 19:00:00,19.148346,0.9867554,3.539566,3.674536
2024-06-24 20:00:00,18.27945,0.6910553,3.3528748,3.42335
2024-06-24 21:00:00,17.123688,0.58428955,2.8019104,2.8621838
2024-06-24 22:00:00,16.450592,0.6828003,2.4805603,2.5728185
2024-06-24 23:00:00,15.749664,0.9513855,2.30365,2.4923759
2024-06-25 00:00:00,15.170074,1.1992035,2.0052795,2.3365006
2024-06-25 01:00:00,15.124176,1.3844452,1.5583038,2.0844662
2024-06-25 02:00:00,14.976471,1.6182709,0.9833374,1.8936085
2024-06-25 03:00:00,15.174347,1.8504639,0.19967651,1.8612058
2024-06-25 04:00:00,15.420197,1.7766266,-0.62516785,1.8834109
2024-06-25 05:00:00,15.59903,1.5696259,-1.2636414,2.0150719
2024-06-25 06:00:00,15.926666,1.1410217,-1.6436615,2.0008883
2024-06-25 07:00:00,15.822174,0.732193,-2.7230377,2.8197591
2024-06-25 08:00:00,15.835846,0.11772156,-3.060028,3.0622916
2024-06-25 09:00:00,15.587555,-0.4111786,-3.1849976,3.211429
2024-06-25 10:00:00,15.598785,-1.3213348,-3.2713623,3.528135
2024-06-25 11:00:00,14.97403,-1.2580566,-2.9927979,3.2464666
2024-06-25 12:00:00,14.697662,-0.8720398,-2.750061,2.8850112
2024-06-25 13:00:00,14.74234,-0.57914734,-2.7027283,2.7640824
2024-06-25 14:00:00,15.202789,-0.802948,-2.825592,2.9374642
2024-06-25 15:00:00,15.320465,-0.81248474,-3.0748596,3.180392
2024-06-25 16:00:00,15.618561,-0.655777,-3.395218,3.4579687
2024-06-25 17:00:00,15.476471,-0.50457764,-3.891159,3.9237378
2024-06-25 18:00:00,15.820221,-0.56147766,-3.7067108,3.7489948
2024-06-25 19:00:00,15.806793,-0.8800812,-3.3089447,3.4239826
2024-06-25 20:00:00,15.422516,-1.20018,-2.6661987,2.9238756
2024-06-25 21:00:00,14.512604,-1.1440125,-2.405365,2.6635587
2024-06-25 22:00:00,13.643951,-0.72898865,-2.325531,2.4371128
2024-06-25 23:00:00,13.0433655,-0.39353943,-2.178482,2.213743
2024-06-26 00:00:00,12.543121,-0.33119202,-1.726181,1.7576658
2024-06-26 01:00:00,12.214264,-0.4520111,-1.6977692,1.7569103
2024-06-26 02:00:00,12.061188,-0.5936432,-1.9485931,2.0370142
2024-06-26 03:00:00,11.263336,-0.32099915,-1.8869476,1.9140564
2024-06-26 04:00:00,10.942047,0.016036987,-1.6665344,1.6666117
2024-06-26 05:00:00,11.068512,0.01272583,-1.867157,1.8672004
2024-06-26 06:00:00,12.285309,-0.32051086,-1.426117,1.4616896
2024-06-26 07:00:00,13.448639,-0.36643982,-0.94122314,1.0100392
2024-06-26 08:00:00,14.57486,-0.4276123,-0.4774475,0.6409434
2024-06-26 09:00:00,15.781158,-0.76986694,0.17553711,0.78962547
2024-06-26 10:00:00,17.332672,-0.3474121,0.87409973,0.94060916
2024-06-26 11:00:00,18.545319,-0.1722107,1.7364502,1.7449687
2024-06-26 12:00:00,19.46695,0.98387146,3.271988,3.4167101
2024-06-26 13:00:00,20.601715,0.8108368,3.7694244,3.8556476
2024-06-26 14:00:00,20.720123,0.1809082,3.9788513,3.982962
2024-06-26 15:00:00,20.685211,1.1941223,4.3788757,4.5387754
2024-06-26 16:00:00,20.123688,1.5033722,4.3967285,4.6466494
2024-06-26 17:00:00,19.504547,0.85250854,4.015152,4.1046576
2024-06-26 18:00:00,19.065094,1.3330383,4.224884,4.430196
2024-06-26 19:00:00,17.693512,2.1004486,4.4150543,4.8892317
2024-06-26 20:00:00,16.807037,1.7204895,4.5350647,4.8504534
2024-06-26 21:00:00,15.851715,2.0570831,4.601776,5.0406284
2024-06-26 22:00:00,14.705231,2.9221497,4.5807037,5.4333973
2024-06-26 23:00:00,14.305817,3.407318,4.1452026,5.365866
2024-06-27 00:00:00,13.931061,3.1651917,3.907074,5.0282865
2024-06-27 01:00:00,13.56778,3.1654053,3.8592682,4.991367
2024-06-27 02:00:00,13.286285,3.5713043,3.7984924,5.213709
2024-06-27 03:00:00,12.983307,4.1228485,3.9011383,5.675981
2024-06-27 04:00:00,12.63028,4.3132477,4.017624,5.8945236
2024-06-27 05:00:00,12.14444,4.3166504,4.232971,6.045785
2024-06-27 06:00:00,12.429596,5.062134,4.6723175,6.8888135
2024-06-27 07:00:00,13.312653,6.9542847,4.848175,8.477433
2024-06-27 08:00:00,14.003815,8.287674,3.832199,9.130788
2024-06-27 09:00:00,14.358795,7.425003,3.3697357,8.153882
2024-06-27 10:00:00,14.805084,8.085144,3.4576874,8.793472
2024-06-27 11:00:00,15.209381,7.9281616,3.1289673,8.523273
2024-06-27 12:00:00,14.562897,8.347031,3.3647919,8.999708
2024-06-27 13:00:00,14.229889,8.691772,2.9052734,9.164471
2024-06-27 14:00:00,14.103912,8.260666,3.5552673,8.993249
2024-06-27 15:00:00,14.669586,8.53653,3.5204468,9.2339525
2024-06-27 16:00:00,14.380035,9.067017,2.6821594,9.45541
2024-06-27 17:00:00,13.3072815,9.36058,2.407959,9.665337
2024-06-27 18:00:00,12.875397,9.071701,2.2790222,9.353593
2024-06-27 19:00:00,12.954498,8.339783,2.229889,8.6327505
2024-06-27 20:00:00,12.636383,7.2594604,2.3627472,7.634287
2024-06-27 21:00:00,12.439117,7.7680054,1.8416748,7.9833374
2024-06-27 22:00:00,12.249664,7.8032227,1.1432495,7.8865266
2024-06-27 23:00:00,12.092438,7.651764,1.0341339,7.721329
2024-06-28 00:00:00,12.120758,7.3822327,0.77415466,7.4227133
2024-06-28 01:00:00,12.014923,6.9727936,0.6225586,7.0005307
2024-06-28 02:00:00,11.670807,6.480774,0.71258545,6.519832
2024-06-28 03:00:00,11.520905,6.2546997,0.72566223,6.296654
2024-06-28 04:00:00,11.349518,5.966156,0.9814911,6.0463495
2024-06-28 05:00:00,11.313141,6.042938,0.931839,6.1143622
2024-06-28 06:00:00,11.798981,6.3616333,0.5372162,6.384276
2024-06-28 07:00:00,12.00943,7.4654236,-0.46496582,7.4798894
2024-06-28 08:00:00,12.515533,7.0989532,-0.729187,7.1363053
2024-06-28 09:00:00,13.275055,6.9727325,-0.97398376,7.040429
2024-06-28 10:00:00,13.708649,6.396393,-0.5504608,6.420035
2024-06-28 11:00:00,13.99234,5.9098206,-0.00088500977,5.9098206
2024-06-28 12:00:00,14.402008,5.4716797,0.26867676,5.478272
2024-06-28 13:00:00,15.048981,5.3925323,0.4992218,5.4155912
2024-06-28 14:00:00,15.3836975,5.147537,0.6994324,5.1948385
2024-06-28 15:00:00,15.75528,4.5820007,0.9127197,4.672022
2024-06-28 16:00:00,15.60025,4.2413483,1.0944977,4.3802924
2024-06-28 17:00:00,15.735748,3.9142609,1.1722107,4.0860147
2024-06-28 18:00:00,15.230133,3.70755,1.3328094,3.939836
2024-06-28 19:00:00,14.918121,3.0927887,0.6079254,3.1519701
2024-06-28 20:00:00,14.268707,1.9486084,0.11529541,1.9520164
2024-06-28 21:00:00,13.6822815,0.96255493,0.47602844,1.0738319
2024-06-28 22:00:00,13.577301,0.6258087,1.5533905,1.6747115
2024-06-28 23:00:00,13.59903,0.94418335,0.58340454,1.1098843
2024-06-29 00:00:00,13.365875,0.85580444,0.26168823,0.8949201
2024-06-29 01:00:00,13.223053,0.5652313,0.53086853,0.77544045
2024-06-29 02:00:00,12.726715,0.5056305,1.0193481,1.1378633
2024-06-29 03:00:00,12.362213,0.30288696,0.86183167,0.91350657
2024-06-29 04:00:00,12.165436,0.15882874,1.2352295,1.2453989
2024-06-29 05:00:00,12.128571,-0.011123657,1.8378601,1.8378938
2024-06-29 06:00:00,12.188873,-0.2736206,1.9186096,1.9380225
2024-06-29 07:00:00,12.408478,-0.3639984,2.223648,2.2532434
2024-06-29 08:00:00,13.015045,-0.62835693,1.6520691,1.7675307
2024-06-29 09:00:00,13.496979,-0.9794922,1.1299133,1.4953626
2024-06-29 10:00:00,13.585602,-0.6996155,0.8433075,1.0957323
2024-06-29 11:00:00,13.826324,-0.5140991,-0.95137024,1.0813895
2024-06-29 12:00:00,13.879059,-0.6093292,-1.8033447,1.9035058
2024-06-29 13:00:00,13.692535,-0.7163849,-2.3930206,2.49795
2024-06-29 14:00:00,14.008942,-0.31129456,-2.897171,2.913847
2024-06-29 15:00:00,13.223297,-0.30337524,-3.4661865,3.4794376
2024-06-29 16:00:00,13.125885,-0.25463867,-3.7144775,3.7231956
2024-06-29 17:00:00,13.271637,-0.2335968,-3.6528778,3.6603394
2024-06-29 18:00:00,14.063873,0.16020203,-3.4859924,3.4896717
2024-06-29 19:00:00,14.348053,0.6686249,-3.291626,3.358848
2024-06-29 20:00:00,13.502838,0.69970703,-2.47612,2.5730836
2024-06-29 21:00:00,12.003571,1.1721344,-2.4742126,2.7378144
2024-06-29 22:00:00,11.263824,2.2629547,-2.7747498,3.5805306
2024-06-29 23:00:00,10.916412,2.4732208,-3.286087,4.112808
2024-06-30 00:00:00,10.304352,2.5674133,-3.6206512,4.43855
2024-06-30 01:00:00,10.283844,2.4269562,-3.269638,4.071934
2024-06-30 02:00:00,10.016754,2.5970001,-2.907013,3.8980937
2024-06-30 03:00:00,9.927887,2.7629242,-2.5379791,3.751678
2024-06-30 04:00:00,10.003815,2.964035,-2.1172638,3.642569
2024-06-30 05:00:00,10.070709,2.9835968,-1.7342682,3.4510195
2024-06-30 06:00:00,10.527252,3.4920197,-1.9146881,3.9824908
2024-06-30 07:00:00,11.209381,3.8117218,-2.90242,4.7909565
2024-06-30 08:00:00,12.027008,3.5333557,-3.4372559,4.9294353
2024-06-30 09:00:00,12.584381,3.447815,-3.25708,4.742995
2024-06-30 10:00:00,12.659088,3.166687,-3.0614777,4.404606
2024-06-30 11:00:00,13.279694,2.9272308,-2.7365112,4.0071406
2024-06-30 12:00:00,13.8714905,2.753891,-2.5168762,3.7307615
2024-06-30 13:00:00,14.405914,2.7903137,-2.4279785,3.698774
2024-06-30 14:00:00,14.261871,2.881134,-2.6029053,3.882789
2024-06-30 15:00:00,14.712067,3.1228333,-2.192627,3.8157175
2024-06-30 16:00:00,15.002106,3.3638153,-1.9691315,3.8977854
2024-06-30 17:00:00,15.0902405,3.1428223,-1.7685852,3.6062758
2024-06-30 18:00:00,15.206696,3.0905304,-1.7479553,3.550595
2024-06-30 19:00:00,14.707794,2.8022766,-1.4453125,3.1530435
2024-06-30 20:00:00,14.135529,2.5268402,-1.0536041,2.7377005
2024-06-30 21:00:00,13.611969,2.7162323,-0.8799591,2.8552136
2024-06-30 22:00:00,12.944122,3.0245667,-0.16389465,3.0290039
2024-06-30 23:00:00,12.405182,3.6685333,-0.7240753,3.7393076
2024-07-01 00:00:00,11.943512,3.7101898,-0.79481506,3.7943695
2024-07-01 01:00:00,11.532867,3.5457,-0.3961029,3.5677564
2024-07-01 02:00:00,11.086578,4.058655,-0.30130005,4.0698233
2024-07-01 03:00:00,10.878082,3.6669312,-0.0901947,3.6680403
2024-07-01 04:00:00,10.891266,3.5218353,0.33854675,3.5380697
2024-07-01 05:00:00,11.04483,3.6620483,0.8121033,3.7510145
2024-07-01 06:00:00,11.572662,4.265396,0.92663574,4.364889
2024-07-01 07:00:00,12.083038,5.4108734,0.5750885,5.441349
2024-07-01 08:00:00,12.543121,4.9411163,0.71058655,4.99195
2024-07-01 09:00:00,13.05838,4.6471863,0.70248413,4.699981
2024-07-01 10:00:00,13.322174,4.30455,0.06681824,4.305069
2024-07-01 11:00:00,13.9010315,4.593994,-0.07272339,4.5945697
2024-07-01 12:00:00,14.710114,4.4061127,-0.54455566,4.439636
2024-07-01 13:00:00,15.583405,4.9868927,-1.6528931,5.25368
2024-07-01 14:00:00,16.130524,4.5178986,-3.1717682,5.5201015
2024-07-01 15:00:00,16.049225,3.6623993,-3.1809387,4.8509316
2024-07-01 16:00:00,15.66275,3.7128296,-3.270996,4.9481835
2024-07-01 17:00:00,15.076813,3.8004608,-3.3100128,5.03981
2024-07-01 18:00:00,14.272125,3.589264,-3.5063324,5.017687
2024-07-01 19:00:00,13.688629,3.2307434,-3.3211823,4.6333523
2024-07-01 20:00:00,13.212067,2.7263794,-3.5348206,4.4640903
2024-07-01 21:00:00,12.718658,2.607193,-2.9873047,3.9650278
2024-07-01 22:00:00,11.847076,3.5911102,-3.1938324,4.8058963
2024-07-01 23:00:00,11.127594,3.4027863,-2.9886017,4.5288734
2024-07-02 00:00:00,10.4774475,3.224701,-2.5573273,4.1156554
2024-07-02 01:00:00,10.014557,3.3071747,-2.2067108,3.9757988
2024-07-02 02:00:00,9.680084,3.4193726,-1.9606018,3.941582
2024-07-02 03:00:00,9.416412,3.773056,-2.0042267,4.2723384
2024-07-02 04:00:00,9.5336,3.6665955,-1.9053192,4.1320896
2024-07-02 05:00:00,9.862701,3.390625,-1.3067474,3.6337209
2024-07-02 06:00:00,10.484283,3.7235718,-1.419632,3.9850147
2024-07-02 07:00:00,11.145172,4.3773804,-2.5007172,5.0413337
2024-07-02 08:00:00,12.231476,4.022156,-3.1090088,5.0836673
2024-07-02 09:00:00,12.952057,4.1421814,-2.4520874,4.813564
2024-07-02 10:00:00,13.026154,2.8104095,-2.0120087,3.4563825
2024-07-02 11:00:00,14.29715,2.8890228,-1.5793152,3.29252
2024-07-02 12:00:00,15.621002,3.0310364,-1.3147278,3.3038902
2024-07-02 13:00:00,16.386383,3.3708496,-1.2250519,3.5865555
2024-07-02 14:00:00,16.714752,3.3938293,-1.076828,3.560567
2024-07-02 15:00:00,16.741852,2.8592072,-0.30882263,2.8758368
2024-07-02 16:00:00,16.792633,2.4805298,0.78590393,2.6020517
2024-07-02 17:00:00,16.71817,1.8170013,1.5419464,2.3830845
2024-07-02 18:00:00,16.376617,1.7861176,1.8269348,2.5549767
2024-07-02 19:00:00,15.530182,1.6086273,2.0595398,2.6133094
2024-07-02 20:00:00,14.5260315,1.2460938,2.6901703,2.964754
2024-07-02 21:00:00,13.810699,1.4957428,3.3482819,3.6671839
2024-07-02 22:00:00,13.784576,2.5157776,3.3282013,4.172057
2024-07-02 23:00:00,13.069977,2.8897705,2.0115356,3.5209444
2024-07-03 00:00:00,12.375153,2.0250092,1.4715881,2.5032446
2024-07-03 01:00:00,12.063385,1.9661713,1.6283875,2.5529346
2024-07-03 02:00:00,11.941559,2.0126648,1.9049225,2.7712
2024-07-03 03:00:00,11.654205,2.4305725,2.318344,3.3589287
2024-07-03 04:00:00,11.567535,2.6822662,2.4392853,3.6255572
2024-07-03 05:00:00,11.392731,2.6272583,2.5353699,3.6511078
2024-07-03 06:00:00,11.686188,2.413437,2.7043457,3.6246603
2024-07-03 07:00:00,11.930084,2.5907898,3.0866852,4.0298657
2024-07-03 08:00:00,12.573639,3.6930084,3.7093048,5.2342386
2024-07-03 09:00:00,13.497833,4.464752,3.3361816,5.5735197
2024-07-03 10:00:00,14.169098,4.81485,2.537796,5.442719
2024-07-03 11:00:00,15.506989,6.479416,0.6730652,6.5142803
2024-07-03 12:00:00,16.817291,6.6992188,-0.4830017,6.716608
2024-07-03 13:00:00,16.981354,6.8738556,-0.92300415,6.935548
2024-07-03 14:00:00,16.422028,7.068756,-1.0228729,7.1423793
2024-07-03 15:00:00,15.990631,7.138336,-1.4340057,7.280949
2024-07-03 16:00:00,16.148102,7.1957855,-1.4979095,7.350038
2024-07-03 17:00:00,15.812653,7.118332,-1.2694702,7.2306433
2024-07-03 18:00:00,14.974518,7.2496185,-1.2998047,7.3652196
2024-07-03 19:00:00,14.31778,6.849655,-1.1277008,6.9418645
2024-07-03 20:00:00,13.652252,6.877228,-1.4633942,7.0312004
2024-07-03 21:00:00,12.263336,6.8048096,-1.9110107,7.0680547
2024-07-03 22:00:00,11.320465,6.1369476,-1.4298706,6.3013215
2024-07-03 23:00:00,10.736481,6.2379456,-1.082428,6.331162
2024-07-04 00:00:00,10.101227,6.3257904,-0.93525696,6.3945546
2024-07-04 01:00:00,9.745514,6.484833,-0.80178833,6.5342116
2024-07-04 02:00:00,9.621979,6.465515,-0.3377838,6.474333
2024-07-04 03:00:00,9.355133,6.3845825,0.10720825,6.3854823
2024-07-04 04:00:00,9.379059,6.345459,0.78175354,6.393433
2024-07-04 05:00:00,10.003326,6.3678436,1.2852325,6.496249
2024-07-04 06:00:00,10.784576,5.6405945,1.6018372,5.8636327
2024-07-04 07:00:00,11.471832,7.5483246,1.6413574,7.724717
2024-07-04 08:00:00,12.345856,8.774933,0.8662262,8.817584
2024-07-04 09:00:00,13.049957,8.361923,0.58473206,8.382343
2024-07-04 10:00:00,13.457916,8.955002,0.20318604,8.957306
2024-07-04 11:00:00,14.378082,8.748474,0.06085205,8.748686
2024-07-04 12:00:00,14.952545,7.8001404,0.30690002,7.8061757
2024-07-04 13:00:00,15.391022,8.277344,0.40725708,8.287356
2024-07-04 14:00:00,16.025787,8.623703,0.40419006,8.63317
2024-07-04 15:00:00,15.754303,8.0550995,0.5366516,8.072956
2024-07-04 16:00:00,15.817047,7.9036865,0.7393036,7.938188
2024-07-04 17:00:00,15.166168,7.0682983,0.767395,7.1098337
2024-07-04 18:00:00,14.769196,6.6464233,1.1186523,6.7399054
2024-07-04 19:00:00,13.932037,5.9001007,1.6518097,6.1269617
2024-07-04 20:00:00,13.01236,5.7197876,1.6886902,5.9638615
2024-07-04 21:00:00,12.193512,4.9561005,1.8900146,5.3042517
2024-07-04 22:00:00,11.76651,5.169113,1.8384094,5.486299
2024-07-04 23:00:00,11.348541,4.67247,1.5375519,4.918947
2024-07-05 00:00:00,11.171295,4.417679,1.2415009,4.588814
2024-07-05 01:00:00,11.087311,3.9536285,0.98075867,4.0734587
2024-07-05 02:00:00,10.871735,3.6821442,0.60287476,3.7311718
2024-07-05 03:00:00,10.511871,3.6793365,0.19750977,3.684634
2024-07-05 04:00:00,9.975006,3.4429169,0.08572388,3.443984
2024-07-05 05:00:00,9.949982,3.3204346,0.05000305,3.320811
2024-07-05 06:00:00,10.503204,3.5486298,0.008041382,3.5486388
2024-07-05 07:00:00,11.151764,4.2923584,-0.30845642,4.303427
2024-07-05 08:00:00,12.170807,3.8676147,-0.28120422,3.877824
2024-07-05 09:00:00,12.966827,3.830368,0.014709473,3.8303964
2024-07-05 10:00:00,13.792389,3.7346802,0.3921051,3.7552073
2024-07-05 11:00:00,14.1354065,3.5459595,0.4716034,3.577183
2024-07-05 12:00:00,14.538239,3.276474,0.8071594,3.3744316
2024-07-05 13:00:00,14.535553,3.2622986,0.79922485,3.3587725
2024-07-05 14:00:00,14.509674,3.0722046,0.7709503,3.1674604
2024-07-05 15:00:00,14.576569,2.5605927,1.0021973,2.7497334
2024-07-05 16:00:00,14.848785,2.1974487,1.1513672,2.4808118
2024-07-05 17:00:00,14.489899,2.308609,0.47732544,2.3574383
2024-07-05 18:00:00,14.342926,2.406479,0.11679077,2.4093113
2024-07-05 19:00:00,14.254791,2.2999725,-0.54385376,2.363398
2024-07-05 20:00:00,13.3385315,2.169632,-0.32292175,2.1935318
2024-07-05 21:00:00,11.891998,2.6334991,-0.13775635,2.6370995
2024-07-05 22:00:00,10.892487,2.6530914,-0.6580963,2.733493
2024-07-05 23:00:00,10.293854,3.1697083,-0.92819214,3.3028157
2024-07-06 00:00:00,10.111481,3.6805725,-0.6940155,3.7454333
2024-07-06 01:00:00,9.613922,4.141617,-0.8404846,4.226039
2024-07-06 02:00:00,9.244537,4.1838684,-1.3570862,4.3984585
2024-07-06 03:00:00,8.825836,4.0731354,-1.8143005,4.4589367
2024-07-06 04:00:00,8.554596,4.4597015,-2.2306213,4.9864426
2024-07-06 05:00:00,8.557526,4.507324,-2.2337036,5.0304475
2024-07-06 06:00:00,8.95401,5.1737366,-2.4563446,5.7272315
2024-07-06 07:00:00,9.700348,5.291458,-2.9117432,6.0396833
2024-07-06 08:00:00,10.626129,5.249176,-3.1693268,6.13176
2024-07-06 09:00:00,11.922516,5.162491,-2.9487457,5.945285
2024-07-06 10:00:00,12.709137,4.4110413,-1.6399384,4.706026
2024-07-06 11:00:00,13.67337,4.3888855,-0.92541504,4.4853883
2024-07-06 12:00:00,14.230621,4.1490936,-0.39517212,4.1678696
2024-07-06 13:00:00,14.785919,4.3182526,-0.47366333,4.3441525
2024-07-06 14:00:00,14.868561,4.175308,-0.046707153,4.1755695
2024-07-06 15:00:00,15.790558,4.4240723,0.16212463,4.427042
2024-07-06 16:00:00,15.443268,4.285843,0.9827728,4.397078
2024-07-06 17:00:00,13.886383,4.56398,-0.5629425,4.598567
2024-07-06 18:00:00,13.322662,3.7366486,-1.1022949,3.8958435
2024-07-06 19:00:00,13.353912,3.7464294,-0.25941467,3.7554
2024-07-06 20:00:00,13.059723,3.83313,0.23292542,3.8402004
2024-07-06 21:00:00,12.329498,4.0884094,0.2930603,4.0988994
2024-07-06 22:00:00,11.559479,3.3756409,-0.1280365,3.3780682
2024-07-06 23:00:00,11.266754,3.4502563,-0.51338196,3.4882417
2024-07-07 00:00:00,11.098053,3.266922,-0.40977478,3.292521
2024-07-07 01:00:00,10.90152,2.988037,-0.13967896,2.9913
2024-07-07 02:00:00,10.467194,2.7576752,0.031204224,2.7578518
2024-07-07 03:00:00,10.345612,2.7529144,-0.067230225,2.7537353
2024-07-07 04:00:00,10.180817,2.7014313,-0.21543884,2.7100084
2024-07-07 05:00:00,10.161774,2.529251,-0.13839722,2.5330346
2024-07-07 06:00:00,10.116119,2.9360962,-0.26133728,2.9477038
2024-07-07 07:00:00,10.7846985,2.5488129,-0.5324249,2.6038287
2024-07-07 08:00:00,11.712311,1.9828644,-0.37283325,2.0176115
2024-07-07 09:00:00,12.436432,1.9639587,-0.5426483,2.0375478
2024-07-07 10:00:00,13.150787,2.0800476,-0.80233765,2.2294269
2024-07-07 11:00:00,13.786774,1.8575592,-0.4874878,1.920461
2024-07-07 12:00:00,14.282135,1.3609161,-0.24674988,1.3831046
2024-07-07 13:00:00,15.117828,1.1142578,-0.51716614,1.2284263
2024-07-07 14:00:00,14.836578,0.89242554,-0.04727173,0.89367664
2024-07-07 15:00:00,15.13858,0.3840332,0.8279877,0.91271305
2024-07-07 16:00:00,15.1805725,-0.047180176,0.88934326,0.8905939
2024-07-07 17:00:00,14.862457,-0.26667786,1.1355591,1.1664525
2024-07-07 18:00:00,14.299591,-0.55599976,1.1669006,1.2925916
2024-07-07 19:00:00,13.709625,-0.7313843,0.7376404,1.0387667
2024-07-07 20:00:00,13.490875,-0.2636261,1.3188782,1.3449677
2024-07-07 21:00:00,12.571075,0.36428833,0.09048462,0.37535778
2024-07-07 22:00:00,11.368561,-0.107940674,1.1848907,1.1897972
2024-07-07 23:00:00,10.418854,0.44050598,1.3746796,1.4435337
